throttle,brake,speed,revs,gear,transmission_speed
0.0,0.0,0.9711259486230717,600.0,1.0,43.93199088386083
0.0,0.0,0.9859685113845353,600.0,1.0,44.60344172178179
0.0,0.0,1.0007957032205812,600.0,1.0,45.274197206688775
0.0,0.0,1.0156075165779002,600.0,1.0,45.94425699688367
0.0,0.0,1.0304039439664374,600.0,1.0,46.61362075352985
0.0,0.0,1.045184977959385,600.0,1.0,47.28228814065189
0.0,0.0,1.0599506111931742,600.0,1.0,47.950258825135215
0.0,0.0,1.0747008363674686,600.0,1.0,48.6175324767257
0.0,0.0,1.089435646245153,600.0,1.0,49.2841087680293
0.0,0.0,1.104155033652327,600.0,1.0,49.94998737451164
0.0,0.0,1.1188589914782914,600.0,1.0,50.615167974497524
0.0,0.0,1.1335381620436225,600.0,1.0,51.27922724340401
0.0,0.0,1.148188666313139,600.0,1.0,51.94198970065783
0.0,0.0,1.1628105484963716,600.0,1.0,52.603457346218576
0.0,0.0,1.177403852784692,600.0,1.0,53.263632179224444
0.0,0.0,1.1919686233510833,600.0,1.0,53.92251619798171
0.0,0.0,1.2065049043499076,600.0,1.0,54.580111399954276
0.0,0.0,1.2210127399166768,600.0,1.0,55.236419781753305
0.0,0.0,1.235492174167823,600.0,1.0,55.89144333912682
0.0,0.0,1.2499432512004722,600.0,1.0,56.545184066949474
0.0,0.0,1.2643660150922167,600.0,1.0,57.19764395921226
0.0,0.0,1.2787605099008912,600.0,1.0,57.848825009012344
0.0,0.0,1.2931267796643475,600.0,1.0,58.49872920854291
0.0,0.0,1.307464868400232,600.0,1.0,59.147358549083116
0.0,0.0,1.3217748201057637,600.0,1.0,59.794715020987994
0.0,0.0,1.3360566787575139,600.0,1.0,60.44080061367852
0.0,0.0,1.3503104883111867,600.0,1.0,61.08561731563165
0.0,0.0,1.3645362927013995,600.0,1.0,61.72916711437046
0.0,0.0,1.378734135841467,600.0,1.0,62.37145199645431
0.0,0.0,1.3929040616231843,600.0,1.0,63.01247394746904
0.0,0.0,1.407046113916612,600.0,1.0,63.65223495201726
0.0,0.0,1.4211603365698622,600.0,1.0,64.2907369937087
0.0,0.0,1.4352467734088858,600.0,1.0,64.92798205515054
0.0,0.0,1.449305468237261,600.0,1.0,65.56397211793782
0.0,0.0,1.4633364648359817,600.0,1.0,66.19870916264401
0.0,0.0,1.47733980696325,600.0,1.0,66.83219516881138
0.0,0.0,1.4913155383542656,600.0,1.0,67.46443211494172
0.0,0.0,1.5052637027210194,600.0,1.0,68.09542197848687
0.0,0.0,1.519184343752088,600.0,1.0,68.72516673583942
0.0,0.0,1.5330775051124284,600.0,1.0,69.35366836232348
0.0,0.0,1.5469432304431727,600.0,1.0,69.98092883218537
0.0,0.0,1.560781563361427,600.0,1.0,70.60695011858448
0.0,0.0,1.5745925474600686,600.0,1.0,71.23173419358417
0.0,0.0,1.5883762263075454,600.0,1.0,71.85528302814267
0.0,0.0,1.6021326434476768,600.0,1.0,72.47759859210399
0.0,0.0,1.6158618423994546,600.0,1.0,73.09868285418905
0.0,0.0,1.6295638666568464,600.0,1.0,73.7185377819867
0.0,0.0,1.6432387596885973,600.0,1.0,74.33716534194475
0.0,0.0,1.6568865649380375,600.0,1.0,74.95456749936135
0.0,0.0,1.6705073258228855,600.0,1.0,75.57074621837593
0.0,0.0,1.6840945380976426,600.0,1.0,76.18540725862314
0.0,0.0,1.6976433919853577,600.0,1.0,76.79833303444637
0.0,0.0,1.711154037113721,600.0,1.0,77.40953031473315
0.0,0.0,1.7246266222675422,600.0,1.0,78.0190058302406
0.0,0.0,1.73806129539525,600.0,1.0,78.62676627388949
0.0,0.0,1.7514582036153308,600.0,1.0,79.23281830105549
0.0,0.0,1.7648174932227036,600.0,1.0,79.83716852985754
0.0,0.0,1.7781393096950304,600.0,1.0,80.43982354144336
0.0,0.0,1.7914237976989682,600.0,1.0,81.04078988027226
0.0,19.6,1.8036536224529802,600.0,1.0,81.59404515098792
0.0,19.6,1.815747213340114,600.0,1.0,82.14113744664742
0.0,19.6,1.8278070200861796,600.0,1.0,82.68670140854184
0.0,19.6,1.8398331692735792,600.0,1.0,83.23074276303133
0.0,19.6,1.8518257868124572,600.0,1.0,83.77326720606433
0.0,19.6,1.8637849979455714,600.0,1.0,84.31428040339787
0.0,19.6,1.8757109272531172,600.0,1.0,84.85378799081589
0.0,19.6,1.8876036986575122,600.0,1.0,85.39179557434562
0.0,19.6,1.8994634354281335,600.0,1.0,85.92830873047193
0.0,19.6,1.9112902601860111,600.0,1.0,86.46333300634963
0.0,19.6,1.9230842949084817,600.0,1.0,86.99687392001398
0.0,19.6,1.9348456609337945,600.0,1.0,87.5289369605891
0.0,19.6,1.9465744789656814,600.0,1.0,88.05952758849469
0.0,19.6,1.9582708690778794,600.0,1.0,88.58865123565057
0.0,19.6,1.969934950718617,600.0,1.0,89.11631330567975
0.0,19.6,1.981566842715057,600.0,1.0,89.64251917410928
0.0,19.6,1.9931666632776994,600.0,1.0,90.16727418856954
0.0,19.6,2.0047345300047446,600.0,1.0,90.69058366899155
0.0,19.6,2.016270559886419,600.0,1.0,91.21245290780267
0.0,19.6,2.0277748693092583,600.0,1.0,91.73288717012045
0.0,19.6,2.0392475740603566,600.0,1.0,92.25189169394469
0.0,19.6,2.050688789331572,600.0,1.0,92.76947169034783
0.0,19.6,2.0620986297237005,600.0,1.0,93.28563234366372
0.0,19.6,2.073477209250608,600.0,1.0,93.80037881167452
0.0,19.6,2.0848246413433262,600.0,1.0,94.3137162257961
0.0,19.6,2.0961410388541157,600.0,1.0,94.82564969126169
0.0,19.6,2.1074265140604895,600.0,1.0,95.33618428730395
0.0,19.6,2.1186811786691986,600.0,1.0,95.8453250673354
0.0,19.6,2.12990514382019,600.0,1.0,96.35307705912726
0.0,19.6,2.1410985200905213,600.0,1.0,96.8594452649867
0.0,19.6,2.152261417498247,600.0,1.0,97.3644346619326
0.0,19.6,2.163393945506267,600.0,1.0,97.86805020186962
0.0,19.6,2.1744962130261425,600.0,1.0,98.37029681176087
0.0,19.6,2.1855683284218794,600.0,1.0,98.871179393799
0.0,19.6,2.1966103995136756,600.0,1.0,99.37070282557583
0.0,19.6,2.2076225335816404,600.0,1.0,99.86887196025053
0.0,25.5,2.2184499452504913,600.0,1.0,100.35868458590036
0.0,25.5,2.2290647859968997,600.0,1.0,100.83888088542881
0.0,25.5,2.239642489766253,600.0,1.0,101.31739717492378
0.0,25.5,2.250183234609312,600.0,1.0,101.79424150908143
0.0,25.5,2.260687197362352,600.0,1.0,102.2694218876567
0.0,25.5,2.271154553658389,600.0,1.0,102.74294625597125
0.0,25.5,2.2815854779382683,600.0,1.0,103.21482250541516
0.0,25.5,2.2919801434616343,600.0,1.0,103.685058473943
0.0,25.5,2.3023387223177623,600.0,1.0,104.15366194656403
0.0,25.5,2.312661385436271,600.0,1.0,104.62064065582672
0.0,25.5,2.3229483025977085,600.0,1.0,105.08600228229757
0.0,25.5,2.3331996424440122,600.0,1.0,105.54975445503455
0.0,25.5,2.343415572488857,600.0,1.0,106.01190475205482
-0.7,25.5,2.353596259127871,600.0,1.0,106.4724607007974
-0.7,25.5,2.3637418676487503,600.0,1.0,106.9314297785802
-0.7,25.5,2.3738525622412414,600.0,1.0,107.38881941305202
-0.7,25.5,2.3839285060070208,600.0,1.0,107.84463698263932
-0.7,25.5,2.393969860969458,600.0,1.0,108.29888981698782
-0.7,25.5,2.403976788083267,600.0,1.0,108.75158519739924
-0.7,25.5,2.413949447244048,600.0,1.0,109.20273035726288
-0.7,25.5,2.4238879972977236,600.0,1.0,109.6523324824825
-0.7,25.5,2.433792596049865,600.0,1.0,110.1003987118983
-0.7,25.5,2.4436634002749162,600.0,1.0,110.54693613770405
-0.7,25.5,2.453500565725312,600.0,1.0,110.99195180585973
-0.7,25.5,2.463304247140495,600.0,1.0,111.43545271649937
-0.7,25.5,2.473074598255833,600.0,1.0,111.87744582433437
-0.7,25.5,2.482811771811431,600.0,1.0,112.3179380390524
-0.7,25.5,2.4925159195608546,600.0,1.0,112.75693622571168
-0.7,25.5,2.502187192279748,600.0,1.0,113.19444720513117
-0.7,25.5,2.5118257397743604,600.0,1.0,113.63047775427606
-0.7,25.5,2.5214317108899778,600.0,1.0,114.06503460663933
-0.7,25.5,2.5310052535192615,600.0,1.0,114.49812445261891
-0.7,25.5,2.5405465146104937,600.0,1.0,114.92975393989074
-0.7,25.5,2.5500556401757346,600.0,1.0,115.35992967377776
-0.7,25.5,2.5595327752988877,600.0,1.0,115.78865821761474
-0.7,25.5,2.5689780641436806,600.0,1.0,116.2159460931094
-0.7,25.5,2.5783916499615542,600.0,1.0,116.64179978069917
-0.7,25.5,2.587773675099469,600.0,1.0,117.06622571990452
-0.7,25.5,2.5971242810076265,600.0,1.0,117.48923030967808
-0.7,25.5,2.6064436082471065,600.0,1.0,117.9108199087502
-0.7,25.5,2.61573179649742,600.0,1.0,118.33100083597071
-0.7,25.5,2.624988984563985,600.0,1.0,118.74977937064705
-0.7,25.5,2.6342153103855184,600.0,1.0,119.16716175287856
-0.7,25.5,2.6434109110413484,600.0,1.0,119.58315418388747
-0.7,25.5,2.652575922758652,600.0,1.0,119.9977628263462
-0.7,25.5,2.6617104809196106,600.0,1.0,120.41099380470109
-0.7,25.5,2.6708147200684937,600.0,1.0,120.82285320549283
-0.7,25.5,2.6798887739186625,600.0,1.0,121.23334707767339
-0.7,25.5,2.688932775359506,600.0,1.0,121.64248143291957
-0.7,25.5,2.697946856463294,600.0,1.0,122.05026224594336
-0.7,25.5,2.706931148491969,600.0,1.0,122.45669545479885
-0.7,25.5,2.7158857819038578,600.0,1.0,122.86178696118601
-0.7,25.5,2.724810886360314,600.0,1.0,123.26554263075133
-0.7,25.5,2.733706590732296,600.0,1.0,123.66796829338506
-0.7,25.5,2.7425730231068703,600.0,1.0,124.06906974351564
-0.7,25.5,2.751410310793647,600.0,1.0,124.46885274040086
-0.7,41.8,2.759790659668541,600.0,1.0,124.84796464745824
-0.7,41.8,2.767640430063655,600.0,1.0,125.20307413858812
-0.7,41.8,2.775464476520283,600.0,1.0,125.55701992501761
-0.7,41.8,2.7832600902890863,600.0,1.0,125.90967946779963
-0.7,41.8,2.7910250347779946,600.0,1.0,126.26095158753247
-0.7,41.8,2.7987594809210745,600.0,1.0,126.61084401696584
-0.7,41.8,2.8064635982783686,600.0,1.0,126.95936442669098
-0.7,41.8,2.814137555050852,600.0,1.0,127.30652042581747
-0.7,41.8,2.8217815180951917,600.0,1.0,127.65231956264068
-0.7,41.8,2.82939565293829,600.0,1.0,127.99676932529995
-0.7,41.8,2.8369801237916406,600.0,1.0,128.33987714242787
-0.7,41.8,2.8445350935654834,600.0,1.0,128.68165038379053
-0.7,41.8,2.8520607238827647,600.0,1.0,129.02209636091933
-0.7,41.8,2.859557175092915,600.0,1.0,129.361222327734
-0.7,41.8,2.867024606285429,600.0,1.0,129.69903548115713
-2.2,41.8,2.874463175303275,600.0,1.0,130.0355429617206
-2.2,41.8,2.8818730387561127,600.0,1.0,130.37075185416376
-2.2,41.8,2.8892543520333427,600.0,1.0,130.70466918802344
-2.2,41.8,2.896607269316973,600.0,1.0,131.03730193821642
-2.2,41.8,2.90393194359432,600.0,1.0,131.36865702561357
-2.2,41.8,2.911228526670538,600.0,1.0,131.69874131760704
-2.2,41.8,2.9184971691809816,600.0,1.0,132.02756162866928
-2.2,41.8,2.9257380206034065,600.0,1.0,132.35512472090505
-2.2,41.8,2.932951229270006,600.0,1.0,132.68143730459593
-2.2,41.8,2.940136942379296,600.0,1.0,133.00650603873794
-2.2,41.8,2.947295306007832,600.0,1.0,133.33033753157167
-2.2,41.8,2.9544264651217857,600.0,1.0,133.652938341106
-2.2,41.8,2.9615305635883638,600.0,1.0,133.97431497563446
-2.2,41.8,2.9686077441870764,600.0,1.0,134.2944738942453
-2.2,41.8,2.9756581486208633,600.0,1.0,134.61342150732457
-2.2,41.8,2.9826819175270765,600.0,1.0,134.931164177053
-2.2,41.8,2.989679190488314,600.0,1.0,135.2477082178964
-2.2,41.8,2.9966501060431256,600.0,1.0,135.56305989708935
-2.2,41.8,3.00359480169657,600.0,1.0,135.87722543511342
-2.2,41.8,3.0105134139306426,600.0,1.0,136.19021100616854
-2.2,41.8,3.0174060782145697,600.0,1.0,136.50202273863883
-2.2,41.8,3.024272929014971,600.0,1.0,136.8126667155522
-2.2,41.8,3.0311140998058916,600.0,1.0,137.1221489750344
-2.2,41.8,3.037929723078709,600.0,1.0,137.430475510757
-2.2,41.8,3.044719930351914,600.0,1.0,137.73765227237985
-2.2,41.8,3.051484852180769,600.0,1.0,138.0436851659882
-2.2,41.8,3.0582246181668404,600.0,1.0,138.3485800545238
-2.2,41.8,3.0649393569674226,600.0,1.0,138.65234275821115
-2.2,41.8,3.0716291963048303,600.0,1.0,138.954979054978
-2.2,41.8,3.078294262975585,600.0,1.0,139.25649468087087
-2.2,41.8,3.084934682859483,600.0,1.0,139.55689533046535
-2.2,41.8,3.091550580928551,600.0,1.0,139.85618665727105
-2.2,41.8,3.0981420812558937,600.0,1.0,140.1543742741321
-2.2,41.8,3.1047093070244287,600.0,1.0,140.45146375362197
-2.2,41.8,3.111252380535515,600.0,1.0,140.74746062843417
-2.2,41.8,3.1177714232174774,600.0,1.0,141.04237039176766
-2.2,41.8,3.1242665556340223,600.0,1.0,141.3361984977077
-2.2,41.8,3.1307378974925584,600.0,1.0,141.62895036160202
-2.2,41.8,3.1371855676524065,600.0,1.0,141.92063136043254
-2.2,41.8,3.1436096841329175,600.0,1.0,142.2112468331823
-2.2,41.8,3.1500103641214863,600.0,1.0,142.50080208119826
-2.2,41.8,3.1563877239814717,600.0,1.0,142.7893023685495
-2.2,41.8,3.1627418792600226,600.0,1.0,143.0767529223811
-2.2,41.8,3.169072944695806,600.0,1.0,143.36315893326395
-2.2,41.8,3.1753810342266444,600.0,1.0,143.64852555554017
-2.2,41.8,3.1816662609970616,600.0,1.0,143.9328579076645
-2.2,41.8,3.18792873736574,600.0,1.0,144.21616107254158
-2.2,41.8,3.194168574912885,600.0,1.0,144.4984400978592
-2.2,62.0,3.1993372811039302,600.0,1.0,144.73226306756595
-2.2,62.0,3.2043821936759316,600.0,1.0,144.9604858366489
-2.2,62.0,3.2094089328469635,600.0,1.0,145.18788647376545
-2.2,62.0,3.2144175827979447,600.0,1.0,145.414468787109
-2.2,62.0,3.2194082271787283,600.0,1.0,145.6402365608484
-4.0,62.0,3.2243809491125828,600.0,1.0,145.86519355533073
-4.0,62.0,3.2293358312006246,600.0,1.0,146.08934350728197
-4.0,62.0,3.234272955526205,600.0,1.0,146.31269013000522
-4.0,62.0,3.239192403659251,600.0,1.0,146.53523711357724
-4.0,62.0,3.244094256660558,600.0,1.0,146.75698812504265
-4.0,62.0,3.248978595086041,600.0,1.0,146.97794680860605
-4.0,62.0,3.2538454989909336,600.0,1.0,147.1981167858222
-4.0,62.0,3.258695047933949,600.0,1.0,147.4175016557842
-4.0,62.0,3.2635273209813973,600.0,1.0,147.63610499530967
-4.0,62.0,3.2683423967112533,600.0,1.0,147.8539303591248
-4.0,62.0,3.2731403532171908,600.0,1.0,148.0709812800469
-4.0,62.0,3.277921268112565,600.0,1.0,148.2872612691646
-4.0,62.0,3.282685218534361,600.0,1.0,148.50277381601626
-4.0,62.0,3.287432281147099,600.0,1.0,148.7175223887669
-4.0,62.0,3.2921625321466936,600.0,1.0,148.93151043438263
-4.0,62.0,3.2968760472642864,600.0,1.0,149.144741378804
-4.0,62.0,3.3015729017700197,600.0,1.0,149.35721862711694
-4.0,62.0,3.306253170476791,600.0,1.0,149.56894556372225
-4.0,62.0,3.3109169277439534,600.0,1.0,149.77992555250336
-4.0,62.0,3.315564247480989,600.0,1.0,149.99016193699222
-4.0,62.0,3.320195203151137,600.0,1.0,150.19965804053362
-4.0,62.0,3.3248098677749867,600.0,1.0,150.40841716644772
-4.0,62.0,3.3294083139340396,600.0,1.0,150.61644259819101
-4.0,62.0,3.333987822163139,600.0,1.0,150.8236113120521
-4.0,62.0,3.3385480222794017,600.0,1.0,151.02990656162328
-4.0,62.0,3.343089023293922,600.0,1.0,151.23533327837032
-4.0,73.7,3.3473037768526788,600.0,1.0,151.42600114712982
-4.0,73.7,3.3511397278293753,600.0,1.0,151.59953266853353
-4.0,73.7,3.354959594523691,600.0,1.0,151.77233656593754
-4.0,73.7,3.3587634636088164,600.0,1.0,151.9444167602811
-4.0,73.7,3.362551421122987,600.0,1.0,152.1157771437792
-4.0,73.7,3.3663235524756954,600.0,1.0,152.2864215802036
-4.0,73.7,3.3700799424538204,600.0,1.0,152.45635390516023
-4.0,73.7,3.3738206752276905,600.0,1.0,152.62557792636326
-4.0,73.7,3.377545834357065,600.0,1.0,152.79409742390595
-4.0,73.7,3.3812555027970443,600.0,1.0,152.96191615052774
-4.0,73.7,3.3849497629039087,600.0,1.0,153.12903783187863
-4.0,73.7,3.3886286964408834,600.0,1.0,153.29546616677987
-4.0,73.7,3.3922923845838358,600.0,1.0,153.46120482748162
-4.0,73.7,3.395940907926902,600.0,1.0,153.6262574599176
-4.0,73.7,3.399574346488046,600.0,1.0,153.79062768395661
-4.0,73.7,3.40319277971455,600.0,1.0,153.9543190936507
-4.0,73.7,3.4067962864884387,600.0,1.0,154.1173352574808
-4.0,73.7,3.4103849451318426,600.0,1.0,154.27967971859923
-4.0,73.7,3.413958833412291,600.0,1.0,154.44135599506902
-4.0,73.7,3.417518028547943,600.0,1.0,154.60236758010086
-4.0,73.7,3.4210626072127606,600.0,1.0,154.76271794228683
-4.0,73.7,3.4245926455416127,600.0,1.0,154.92241052583142
-4.0,73.7,3.4281082191353263,600.0,1.0,155.08144875078005
-4.0,73.7,3.4316094030656723,600.0,1.0,155.23983601324457
-4.0,73.7,3.4350962718802918,600.0,1.0,155.39757568562618
-4.0,73.7,3.438568899607571,600.0,1.0,155.55467111683586
-4.0,73.7,3.44202735976145,600.0,1.0,155.71112563251208
-4.0,73.7,3.445471725346184,600.0,1.0,155.86694253523592
-4.0,73.7,3.4489020688610394,600.0,1.0,156.02212510474385
-4.0,73.7,3.4523184623049428,600.0,1.0,156.1766765981377
-4.0,73.7,3.455720977181073,600.0,1.0,156.33060025009274
-4.0,73.7,3.4591096845013976,600.0,1.0,156.4838992730626
-4.0,73.7,3.462484654791163,600.0,1.0,156.6365768574825
-4.0,73.7,3.4658459580933227,600.0,1.0,156.78863617196976
-4.0,73.7,3.469193663972926,600.0,1.0,156.94008036352196
-4.0,73.7,3.4725278415214476,600.0,1.0,157.09091255771312
-4.0,73.7,3.4758485593610686,600.0,1.0,157.24113585888736
-4.0,73.7,3.479155885648917,600.0,1.0,157.39075335035042
-4.0,73.7,3.4824498880812436,600.0,1.0,157.539768094559
-4.0,73.7,3.485730633897569,600.0,1.0,157.68818313330806
-4.0,73.7,3.4889981898847693,600.0,1.0,157.83600148791564
-4.0,73.7,3.4922526223811206,600.0,1.0,157.98322615940606
-4.0,73.7,3.4954939972803,600.0,1.0,158.1298601286907
-4.0,73.7,3.498722380035335,600.0,1.0,158.27590635674684
-4.0,73.7,3.501937835662518,600.0,1.0,158.42136778479448
-4.0,73.7,3.5051404287452668,600.0,1.0,158.56624733447137
-4.0,73.7,3.5083302234379476,600.0,1.0,158.71054790800554
-4.0,73.7,3.511507283469656,600.0,1.0,158.85427238838668
-4.0,73.7,3.514671672147951,600.0,1.0,158.99742363953484
-4.0,73.7,3.517823452362552,600.0,1.0,159.14000450646782
-4.0,73.7,3.520962686588993,600.0,1.0,159.28201781546636
-4.0,73.7,3.5240894368922366,600.0,1.0,159.42346637423773
-4.0,73.7,3.5272037649302486,600.0,1.0,159.56435297207736
-4.0,93.9,3.529775428246239,600.0,1.0,159.6806903941333
-4.0,93.9,3.5317134456032577,600.0,1.0,159.76836281291898
-4.0,93.9,3.533643782936076,600.0,1.0,159.855687801226
-4.0,93.9,3.5355664752375824,600.0,1.0,159.94266694206968
-4.0,93.9,3.537481557304328,600.0,1.0,160.02930180958344
-4.0,93.9,3.539389063737937,600.0,1.0,160.11559396908245
-4.0,93.9,3.5412890289465007,600.0,1.0,160.2015449771269
-4.0,93.9,3.543181487145958,600.0,1.0,160.28715638158428
-4.0,93.9,3.5450664723614667,600.0,1.0,160.3724297216916
-4.0,93.9,3.5469440184287633,600.0,1.0,160.45736652811658
-4.0,93.9,3.548814158995503,600.0,1.0,160.5419683230187
-4.0,93.9,3.5506769275225976,600.0,1.0,160.62623662010944
-4.0,93.9,3.552532357285538,600.0,1.0,160.71017292471203
-4.0,93.9,3.554380481375697,600.0,1.0,160.79377873382077
-4.0,93.9,3.5562213327016363,600.0,1.0,160.87705553615973
-4.0,93.9,3.558054943990386,600.0,1.0,160.96000481224087
-4.0,93.9,3.559881347788725,600.0,1.0,161.0426280344219
-4.0,93.9,3.5617005764644385,600.0,1.0,161.12492666696326
-4.0,93.9,3.5635126622075775,600.0,1.0,161.20690216608492
-4.0,93.9,3.565317637031697,600.0,1.0,161.2885559800225
-4.0,93.9,3.567115532775087,600.0,1.0,161.36988954908296
-4.0,93.9,3.568906381101992,600.0,1.0,161.45090430569977
-4.0,93.9,3.5706902135038217,600.0,1.0,161.53160167448763
-4.0,93.9,3.572467061300348,600.0,1.0,161.61198307229674
-4.0,93.9,3.574236955640896,600.0,1.0,161.69204990826648
-4.0,93.9,3.575999927505519,600.0,1.0,161.77180358387872
-4.0,93.9,3.577756007706166,600.0,1.0,161.85124549301062
-4.0,93.9,3.579505226887842,600.0,1.0,161.93037702198708
-4.0,93.9,3.581247615529752,600.0,1.0,162.00919954963254
-4.0,93.9,3.5829832039464433,600.0,1.0,162.0877144473225
-4.0,93.9,3.5847120222889273,600.0,1.0,162.1659230790345
-4.0,93.9,3.5864341005458025,600.0,1.0,162.24382680139885
-4.0,93.9,3.58814946854436,600.0,1.0,162.32142696374848
-4.0,93.9,3.5898581559516836,600.0,1.0,162.3987249081689
-4.0,93.9,3.5915601922757387,600.0,1.0,162.47572196954744
-4.0,93.9,3.5932556068664536,600.0,1.0,162.55241947562195
-4.0,93.9,3.5949444289167887,600.0,1.0,162.62881874702956
-4.0,93.9,3.5966266874638007,600.0,1.0,162.70492109735434
-4.0,93.9,3.5983024113896915,600.0,1.0,162.78072783317526
-4.0,93.9,3.5999716294228574,600.0,1.0,162.85624025411323
-4.0,93.9,3.601634370138919,600.0,1.0,162.93145965287795
-4.0,93.9,3.6032906619617515,600.0,1.0,163.00638731531436
-4.0,93.9,3.604940533164499,600.0,1.0,163.0810245204487
-4.0,93.9,3.606584011870585,600.0,1.0,163.15537254053402
-4.0,93.9,3.6082211260547155,600.0,1.0,163.22943264109568
-4.0,93.9,3.6098519035438654,600.0,1.0,163.30320608097597
-4.0,93.9,3.6114763720182688,600.0,1.0,163.37669411237889
-4.0,93.9,3.613094559012387,600.0,1.0,163.44989798091393
-4.0,93.9,3.614706491915885,600.0,1.0,163.52281892564028
-4.0,108.3,3.615934159914496,600.0,1.0,163.57835641735275
-4.0,108.3,3.616712650486862,600.0,1.0,163.61357393036104
-4.0,108.3,3.6174881360119713,600.0,1.0,163.64865550043748
-4.0,108.3,3.618260628800139,600.0,1.0,163.68360168447856
-4.0,108.3,3.619030141105721,600.0,1.0,163.71841303684926
-4.0,108.3,3.619796685127415,600.0,1.0,163.75309010939674
-4.0,108.3,3.6205602730085533,600.0,1.0,163.7876334514635
-4.0,108.3,3.621320916837399,600.0,1.0,163.82204360990085
-4.0,108.3,3.6220786286474365,600.0,1.0,163.8563211290819
-4.0,108.3,3.6228334204176593,600.0,1.0,163.89046655091485
-4.0,108.3,3.623585304072866,600.0,1.0,163.92448041485608
-4.0,108.3,3.624334291483937,600.0,1.0,163.95836325792288
