throttle,brake,speed,revs,gear,transmission_speed
0.0,0.0,-2.5056028803137265,600.0,1.0,39.51563180534786
0.0,0.0,-6.0099365355865375,600.0,1.0,45.982730091209774
0.0,0.0,14.734143865446702,600.0,1.0,27.89807461514439
0.0,0.0,14.201976063156623,600.0,1.0,-20.198326629673293
0.0,0.0,8.655617107043161,600.0,1.0,-44.134359945142606
0.0,0.0,6.687515062931836,600.0,1.0,29.456941931358667
0.0,0.0,-20.5483793427746,600.0,1.0,122.14517905003771
0.0,0.0,5.6517498439061775,600.0,1.0,-7.629567369872682
0.0,0.0,2.316041100373594,600.0,1.0,-51.03580843555335
0.0,0.0,14.671137360466219,600.0,1.0,10.24684492245786
0.0,0.0,4.169930567155548,600.0,1.0,71.67300370809009
0.0,0.0,6.5328980443472355,600.0,1.0,52.672461066507964
0.0,0.0,0.1200229275677901,600.0,1.0,90.0268545552365
0.0,0.0,1.451755201684326,600.0,1.0,65.22025651422024
0.0,0.0,-0.5273825072864105,600.0,1.0,113.83370730000784
0.0,0.0,-7.84619744188954,600.0,1.0,78.16432170407245
0.0,0.0,-6.470833971464412,600.0,1.0,57.13678728568609
0.0,0.0,-6.3330208288006125,600.0,1.0,86.71968621808884
0.0,0.0,-10.952143371441904,600.0,1.0,87.73381824991392
0.0,0.0,-9.929623934272163,600.0,1.0,11.756185738079747
0.0,0.0,6.273211831894233,600.0,1.0,-29.670913499141115
0.0,0.0,2.0915823459459393,600.0,1.0,103.75614345323245
0.0,0.0,-8.829202960957785,600.0,1.0,0.01698802613477568
0.0,0.0,-4.316363051494797,600.0,1.0,6.493898989795696
0.0,0.0,-7.2533279808404085,600.0,1.0,-64.04454114338084
0.0,0.0,7.7124822870700225,600.0,1.0,73.9805647134528
0.0,0.0,13.702315472220597,600.0,1.0,12.302794211963576
0.0,0.0,-10.720187905148546,600.0,1.0,8.087393920567557
0.0,0.0,1.4011589897290848,600.0,1.0,53.83094606300796
0.0,0.0,-5.401779464850645,600.0,1.0,55.38311192755338
0.0,0.0,0.8467412437636925,600.0,1.0,177.56973586357117
0.0,0.0,8.28983447651073,600.0,1.0,17.09393683348696
0.0,0.0,11.164763292736122,600.0,1.0,49.028222351254186
0.0,0.0,0.2645928688235656,600.0,1.0,83.65165071851
0.0,0.0,-0.6291817688155397,600.0,1.0,76.21137391671152
0.0,0.0,12.008272749328468,600.0,1.0,50.63224761496862
0.0,0.0,5.982066115775543,600.0,1.0,76.93871759289429
0.0,0.0,22.58577381940187,600.0,1.0,14.077351254444196
0.0,0.0,6.25465706282735,600.0,1.0,118.45618786237341
0.0,0.0,3.4884003528973704,600.0,1.0,16.771219157612784
0.0,0.0,11.674075784956282,600.0,1.0,-36.89507843947991
0.0,0.0,4.874168152619044,600.0,1.0,-18.37738185683407
0.0,0.0,5.984837252840192,600.0,1.0,118.8025791198745
0.0,0.0,2.6349343027447123,600.0,1.0,104.72017669623733
0.0,0.0,9.158314803778898,600.0,1.0,78.77191893348562
0.0,0.0,-6.307940059478512,600.0,1.0,173.63884868035004
0.0,0.0,8.277583819324267,600.0,1.0,24.55715149255291
0.0,0.0,5.581182439019521,600.0,1.0,-39.55563704329378
0.0,0.0,13.767890120680361,600.0,1.0,170.6848579752398
0.0,0.0,1.1050620279993557,600.0,1.0,49.43556398336842
0.0,0.0,4.138586898882128,600.0,1.0,26.961909143704617
0.0,0.0,2.6010222307692787,600.0,1.0,88.34626674341419
0.0,0.0,3.032871405541946,600.0,1.0,81.963376933192
0.0,0.0,-6.841519571231757,600.0,1.0,96.29449931565068
0.0,0.0,1.738336191502862,600.0,1.0,67.14069024945208
0.0,0.0,-9.925666725559639,600.0,1.0,30.735311350581508
0.0,0.0,7.64670059487285,600.0,1.0,92.2576157025901
0.0,0.0,0.5589352023832831,600.0,1.0,81.29488436995797
0.0,0.0,-2.4552448896931427,600.0,1.0,141.91612178211915
0.0,0.0,3.6645304855947107,600.0,1.0,63.440717299354425
0.0,0.0,16.735866817351255,600.0,1.0,12.624593797376605
0.0,0.0,-9.665245401289141,600.0,1.0,29.404575789541255
0.0,0.0,-3.0390452529580454,600.0,1.0,142.15190660669123
0.0,0.0,3.4279009805237584,600.0,1.0,64.27414448022334
0.0,0.0,-1.3336847962424785,600.0,1.0,89.0702471696136
0.0,0.0,1.0975917594095774,600.0,1.0,89.98457216966032
0.0,0.0,-1.4536111277352914,600.0,1.0,98.47215180988891
0.0,0.0,5.401635835430036,600.0,1.0,98.3527623721396
0.0,0.0,-0.8508795360913495,600.0,1.0,46.87709999609849
0.0,0.0,-5.208801862647714,600.0,1.0,85.33276666108023
0.0,0.0,7.321251429670018,600.0,1.0,74.63852577268494
0.0,0.0,-2.594103002372864,600.0,1.0,138.6633642084603
0.0,0.0,5.690070741589403,600.0,1.0,97.508444913909
0.0,0.0,-0.5224151761943712,600.0,1.0,137.20389711341033
0.0,0.0,0.6467155202744648,600.0,1.0,35.08024570173694
0.0,0.0,-4.647880484601884,600.0,1.0,38.90288266804458
0.0,0.0,-12.638175749968045,600.0,1.0,147.69994301049388
0.0,0.0,-6.450341804145638,600.0,1.0,176.6778689336964
0.0,0.0,8.104301258709752,600.0,1.0,49.46755597980676
0.0,0.0,5.641667907670137,600.0,1.0,-22.816378233667322
0.0,0.0,6.745546047456774,600.0,1.0,84.41374416479627
0.0,0.0,-1.379447870279015,600.0,1.0,50.5561029595126
0.0,0.0,-3.0509003668324963,600.0,1.0,113.66785731964606
0.0,0.0,-10.901866035022202,600.0,1.0,-20.72381635469057
0.0,0.0,-8.973724979093982,600.0,1.0,181.01938741736356
0.0,19.6,0.7672426602645807,600.0,1.0,123.35098894162553
0.0,19.6,4.02615913180587,600.0,1.0,38.029456568739995
0.0,19.6,0.5049725357853763,600.0,1.0,106.9032865201911
0.0,19.6,-4.9536352501313194,600.0,1.0,23.38991987066126
0.0,19.6,3.3880752706253956,600.0,1.0,55.5585244256727
0.0,19.6,4.197203372088952,600.0,1.0,-15.418287503571392
0.0,19.6,3.851694077440116,600.0,1.0,107.62989841304602
0.0,19.6,-2.530255334604812,600.0,1.0,46.64473646927502
0.0,19.6,-17.441501812212294,600.0,1.0,65.78401416317332
0.0,19.6,12.0719267641407,600.0,1.0,54.07155004608906
0.0,19.6,18.303328502045954,600.0,1.0,93.67034012519463
0.0,19.6,9.767348565370934,600.0,1.0,-2.2373792461892634
0.0,19.6,6.236489457603168,600.0,1.0,155.63838885333587
0.0,19.6,12.732073268879365,600.0,1.0,65.17142682566534
0.0,19.6,2.9421941682978643,600.0,1.0,-20.70396202412968
0.0,19.6,14.593483361465763,600.0,1.0,62.535776905009655
0.0,19.6,5.770528086907436,600.0,1.0,131.8603471364416
0.0,19.6,-2.39565122648417,600.0,1.0,132.3380114481117
0.0,19.6,0.6536966018019184,600.0,1.0,99.54411133912606
0.0,19.6,5.713772248166323,600.0,1.0,50.41734395988997
0.0,19.6,-19.00264731370559,600.0,1.0,107.51159251737582
0.0,19.6,5.0107205295695225,600.0,1.0,25.250952593794324
0.0,19.6,0.1236743056769094,600.0,1.0,57.56517158167819
0.0,19.6,5.347008698123343,600.0,1.0,133.39039619463205
0.0,19.6,9.32198246390029,600.0,1.0,-10.456189646246358
0.0,19.6,4.209264767055478,600.0,1.0,187.81242747920012
0.0,19.6,10.130312542559137,600.0,1.0,66.11296195575365
0.0,19.6,-7.488121333822879,600.0,1.0,64.70475471605448
0.0,19.6,0.13422477263815558,600.0,1.0,106.01052204889743
0.0,19.6,11.570999812062615,600.0,1.0,170.13946120777905
0.0,19.6,-2.6491758223219666,600.0,1.0,85.4075253980198
0.0,19.6,-3.314667163849243,600.0,1.0,107.06107964677136
0.0,19.6,-3.4936685739749094,600.0,1.0,27.00486340861832
0.0,19.6,3.1382707303345425,600.0,1.0,84.68907129466024
0.0,19.6,2.9016481321234653,600.0,1.0,69.90925080273053
0.0,19.6,6.7942119563739,600.0,1.0,84.61193842379622
0.0,25.5,7.33596302938118,600.0,1.0,110.42252254194136
0.0,25.5,0.8813133467822936,600.0,1.0,81.92805411216912
0.0,25.5,17.509683253246763,600.0,1.0,98.80220434566777
0.0,25.5,9.877595300313482,600.0,1.0,68.54874507446546
0.0,25.5,6.967013963276007,600.0,1.0,98.21047123603448
0.0,25.5,3.233540597859503,600.0,1.0,72.7454403784208
0.0,25.5,8.567691478083471,600.0,1.0,-33.75403851404285
0.0,25.5,1.8225227942437225,600.0,1.0,176.23429457173808
0.0,25.5,1.6682135690965136,600.0,1.0,108.86100358180177
0.0,25.5,7.524294402835375,600.0,1.0,47.91752987676462
0.0,25.5,-3.316412997565704,600.0,1.0,147.507819457386
0.0,25.5,3.1006642459246194,600.0,1.0,89.60465851687624
0.0,25.5,5.4548285496634605,600.0,1.0,100.83958883117285
-0.7,25.5,-0.3313620165766875,600.0,1.0,105.95760927144352
-0.7,25.5,9.409134810536004,600.0,1.0,103.68102993253767
-0.7,25.5,18.994364242316546,600.0,1.0,97.51617682081131
-0.7,25.5,8.033760144856677,600.0,1.0,149.67511856189466
-0.7,25.5,0.5516587897084113,600.0,1.0,143.96527415107528
-0.7,25.5,-10.380256432785785,600.0,1.0,106.15436211252793
-0.7,25.5,7.940995765321029,600.0,1.0,179.78890266633445
-0.7,25.5,-4.694169549431553,600.0,1.0,156.74158396331526
-0.7,25.5,12.545215500430814,600.0,1.0,230.80132961577584
-0.7,25.5,3.654046469127817,600.0,1.0,102.65926109319028
-0.7,25.5,3.352581299524441,600.0,1.0,66.07295102112704
-0.7,25.5,3.3788626999616964,600.0,1.0,132.38252183338224
-0.7,25.5,-6.58691211253333,600.0,1.0,96.29552778067628
-0.7,25.5,7.164944842929565,600.0,1.0,138.74658392394934
-0.7,25.5,5.212061961373561,600.0,1.0,17.635950189915434
-0.7,25.5,3.6281947440975935,600.0,1.0,134.51961062419286
-0.7,25.5,5.3478712874677585,600.0,1.0,84.9982184658156
-0.7,25.5,0.45592061013335106,600.0,1.0,-3.7703993283217727
-0.7,25.5,-2.4512953149106083,600.0,1.0,66.68398602311211
-0.7,25.5,-9.01806278733098,600.0,1.0,177.9837258076235
-0.7,25.5,4.033668600614974,600.0,1.0,113.041804540296
-0.7,25.5,-7.966128649428343,600.0,1.0,88.28251381989273
-0.7,25.5,6.025969305247349,600.0,1.0,184.70965900136954
-0.7,25.5,-2.904698358000697,600.0,1.0,36.908281869823625
-0.7,25.5,-1.5235258551445305,600.0,1.0,127.59380176515894
-0.7,25.5,-18.95810722098569,600.0,1.0,169.320501518198
-0.7,25.5,9.30685689713289,600.0,1.0,96.8038715003951
-0.7,25.5,-2.006717600308138,600.0,1.0,39.32375328706492
-0.7,25.5,14.684132628221013,600.0,1.0,117.52223479963696
-0.7,25.5,9.29317774978379,600.0,1.0,105.83175115723375
-0.7,25.5,12.042113304150902,600.0,1.0,68.56196783099183
-0.7,25.5,0.6037036832693177,600.0,1.0,153.16207468534475
-0.7,25.5,6.664124107709814,600.0,1.0,136.7643024690704
-0.7,25.5,-6.647366006793099,600.0,1.0,70.26423809436676
-0.7,25.5,2.4727685770937606,600.0,1.0,51.69482555738523
-0.7,25.5,2.9462526045207436,600.0,1.0,82.71620569881088
-0.7,25.5,6.293093713308596,600.0,1.0,137.14195849095452
-0.7,25.5,-1.5680400231970641,600.0,1.0,164.257579104092
-0.7,25.5,6.518245508550011,600.0,1.0,137.21499993730194
-0.7,25.5,2.7502057636821906,600.0,1.0,199.27962781519554
-0.7,25.5,-2.1071199128070672,600.0,1.0,110.51592984887992
-0.7,25.5,5.110297885475041,600.0,1.0,192.90375907623167
-0.7,25.5,12.97649449692184,600.0,1.0,151.07825073451636
-0.7,41.8,0.1470555052788054,600.0,1.0,164.95564505338768
-0.7,41.8,2.49031160158539,600.0,1.0,165.91336102559654
-0.7,41.8,7.245096465767691,600.0,1.0,133.26424822999223
-0.7,41.8,-3.446079331667075,600.0,1.0,86.13255261313812
-0.7,41.8,-17.051918633758927,600.0,1.0,188.81817137203598
-0.7,41.8,9.481843165722129,600.0,1.0,153.2144912314078
-0.7,41.8,3.910379688990369,600.0,1.0,123.2248427731096
-0.7,41.8,8.344364831450589,600.0,1.0,73.53225228165991
-0.7,41.8,-5.141629503495389,600.0,1.0,44.274876209016355
-0.7,41.8,15.363724844689894,600.0,1.0,29.670539376897437
-0.7,41.8,1.2484099363089018,600.0,1.0,93.91917518323501
-0.7,41.8,11.198017694586744,600.0,1.0,41.0627855001938
-0.7,41.8,10.654447831747046,600.0,1.0,170.05815955511153
-0.7,41.8,7.876784865080149,600.0,1.0,195.39044553434115
-0.7,41.8,14.25014786145665,600.0,1.0,110.48732338049078
-2.2,41.8,-3.191889390136083,600.0,1.0,101.27281086533198
-2.2,41.8,-0.4120254138603263,600.0,1.0,104.11062992533728
-2.2,41.8,-7.881512877532256,600.0,1.0,33.31606828045737
-2.2,41.8,-10.435930755825733,600.0,1.0,24.175877221893927
-2.2,41.8,11.086781735762345,600.0,1.0,156.46614419550602
-2.2,41.8,17.58018652582248,600.0,1.0,111.5430779277176
-2.2,41.8,1.7094501745211788,600.0,1.0,102.9528056866402
-2.2,41.8,-1.0926421679254017,600.0,1.0,168.1255169790197
-2.2,41.8,-1.6562108649571448,600.0,1.0,182.30500564332846
-2.2,41.8,4.904400489202679,600.0,1.0,210.49908008856818
-2.2,41.8,-14.130700021752384,600.0,1.0,93.62758526068612
-2.2,41.8,-6.8203131276396025,600.0,1.0,103.5488914420323
-2.2,41.8,3.2899204094375607,600.0,1.0,155.06907640076122
-2.2,41.8,-12.310288984500774,600.0,1.0,51.049802120925136
-2.2,41.8,-12.429781607516192,600.0,1.0,147.95360943727252
-2.2,41.8,6.735311722493684,600.0,1.0,152.0664698644599
-2.2,41.8,24.59580097574993,600.0,1.0,226.11554108570243
-2.2,41.8,-0.9654664125381656,600.0,1.0,58.03033866910849
-2.2,41.8,0.9845971640980751,600.0,1.0,122.86574097968969
-2.2,41.8,3.6248971984596823,600.0,1.0,208.8315620861991
-2.2,41.8,12.048835213162668,600.0,1.0,68.50235113256825
-2.2,41.8,8.242843600810298,600.0,1.0,77.39080771446844
-2.2,41.8,10.279845479960223,600.0,1.0,143.5717494571814
-2.2,41.8,6.974182251179021,600.0,1.0,68.88592829564762
-2.2,41.8,8.632725302958892,600.0,1.0,109.43249697306707
-2.2,41.8,8.035625522906304,600.0,1.0,132.51184459847633
-2.2,41.8,11.60563417544337,600.0,1.0,215.35905361870624
-2.2,41.8,-9.167782103021421,600.0,1.0,146.6432500584252
-2.2,41.8,0.17371882128231375,600.0,1.0,59.2686447707177
-2.2,41.8,4.533311676849503,600.0,1.0,94.40579400406705
-2.2,41.8,8.853148431974127,600.0,1.0,190.75599191004633
-2.2,41.8,15.289131496773106,600.0,1.0,37.81623997065476
-2.2,41.8,4.0345774815617075,600.0,1.0,188.46758665792794
-2.2,41.8,4.716458280388402,600.0,1.0,111.61389086073709
-2.2,41.8,-10.367115238281336,600.0,1.0,109.16020806243668
-2.2,41.8,3.864223222446643,600.0,1.0,90.88503535514045
-2.2,41.8,8.605126544277056,600.0,1.0,165.98576316825807
-2.2,41.8,-5.26743928709837,600.0,1.0,73.35827100870769
-2.2,41.8,-3.6983131389669563,600.0,1.0,128.5522599201114
-2.2,41.8,-13.000220459059689,600.0,1.0,85.67459500264708
-2.2,41.8,8.625001932429992,600.0,1.0,47.74110760858609
-2.2,41.8,-3.9046020987980206,600.0,1.0,173.79182606196744
-2.2,41.8,3.7045265161526326,600.0,1.0,225.60747996339725
-2.2,41.8,2.7787519317682605,600.0,1.0,195.42398672169395
-2.2,41.8,-0.19340846835442216,600.0,1.0,157.26528756466587
-2.2,41.8,11.387800899047114,600.0,1.0,140.8782999395421
-2.2,41.8,2.159430759291851,600.0,1.0,145.63937545901197
-2.2,41.8,1.1652572571884787,600.0,1.0,118.68823854080117
-2.2,62.0,-0.3869377563900902,600.0,1.0,230.56989903585497
-2.2,62.0,16.98615777877977,600.0,1.0,147.4135720379044
-2.2,62.0,3.105693481406728,600.0,1.0,148.2405587182996
-2.2,62.0,0.5139511090008178,600.0,1.0,52.395669157663704
-2.2,62.0,4.738752876053119,600.0,1.0,130.74513160473126
-4.0,62.0,4.188196116990826,600.0,1.0,118.04645769590229
-4.0,62.0,-2.604430700427264,600.0,1.0,144.98806532719732
-4.0,62.0,-1.3787158999645102,600.0,1.0,101.00581583637259
-4.0,62.0,11.168669073813142,600.0,1.0,212.3023699251538
-4.0,62.0,2.4614337843382676,600.0,1.0,177.8742582817835
-4.0,62.0,-5.923297072913911,600.0,1.0,110.26445602936802
-4.0,62.0,-6.046292063054816,600.0,1.0,173.84044861426787
-4.0,62.0,7.378350183696083,600.0,1.0,90.57771896720108
-4.0,62.0,9.834473391418179,600.0,1.0,134.9720446973495
-4.0,62.0,3.088827955321414,600.0,1.0,132.22970350219936
-4.0,62.0,14.884286509188973,600.0,1.0,123.34533014707546
-4.0,62.0,-1.706725424163888,600.0,1.0,127.02406503700182
-4.0,62.0,7.576109775182813,600.0,1.0,144.1409866332417
-4.0,62.0,6.642648144706005,600.0,1.0,174.3024962832234
-4.0,62.0,-0.5564310853732266,600.0,1.0,199.34059468604414
-4.0,62.0,5.983511547493189,600.0,1.0,86.22196371673485
-4.0,62.0,3.3589188390642897,600.0,1.0,-33.708732168891885
-4.0,62.0,-10.703908412569358,600.0,1.0,179.8321018433181
-4.0,62.0,12.4806524925518,600.0,1.0,97.9094736744527
-4.0,62.0,19.557866150551575,600.0,1.0,198.00881368912167
-4.0,62.0,-1.3334790127513516,600.0,1.0,170.83857662020858
-4.0,62.0,3.8351403252128575,600.0,1.0,293.0091220488466
-4.0,62.0,3.177840464834335,600.0,1.0,159.24652728669346
-4.0,62.0,-10.63425593634205,600.0,1.0,133.74459434503487
-4.0,62.0,6.696631361851471,600.0,1.0,231.55315496809698
-4.0,62.0,-3.2513460809924326,600.0,1.0,159.32827217728
-4.0,73.7,-8.964495483366925,600.0,1.0,122.08533206664117
-4.0,73.7,-2.9718520286262606,600.0,1.0,132.27061116353315
-4.0,73.7,15.09216422722486,600.0,1.0,164.1476859055297
-4.0,73.7,1.3855250232491818,600.0,1.0,119.18502660633548
-4.0,73.7,1.0024563678174023,600.0,1.0,119.60475987231855
-4.0,73.7,-0.6731670899502551,600.0,1.0,197.55180903228685
-4.0,73.7,6.421791300660756,600.0,1.0,94.14678812605774
-4.0,73.7,10.677951807580126,600.0,1.0,173.09618788867581
-4.0,73.7,-3.653768711285326,600.0,1.0,183.99652778771787
-4.0,73.7,-0.4238755760109352,600.0,1.0,162.86799279481016
-4.0,73.7,-8.892376587880754,600.0,1.0,234.4831312943853
-4.0,73.7,0.32485767749396954,600.0,1.0,184.501402029386
-4.0,73.7,0.7607051563992795,600.0,1.0,197.21272253647723
-4.0,73.7,-6.496794410694193,600.0,1.0,208.4945636242769
-4.0,73.7,0.48393212776742045,600.0,1.0,187.35648726039565
-4.0,73.7,-8.546606680293054,600.0,1.0,147.31032925144785
-4.0,73.7,5.343779748623516,600.0,1.0,253.73584092986292
-4.0,73.7,-6.909237200511229,600.0,1.0,144.32366145812907
-4.0,73.7,10.330008352294604,600.0,1.0,211.03904367279827
-4.0,73.7,14.357527591873984,600.0,1.0,151.57094578448124
-4.0,73.7,3.982915116855616,600.0,1.0,104.25628650670771
-4.0,73.7,-0.2866448738409981,600.0,1.0,153.5283668206415
-4.0,73.7,12.666593033397515,600.0,1.0,177.56091754214845
-4.0,73.7,0.4651546426691784,600.0,1.0,147.15282869710884
-4.0,73.7,8.557598075309844,600.0,1.0,186.5071878878362
-4.0,73.7,-0.5993247147262686,600.0,1.0,118.96374371070698
-4.0,73.7,23.940249735159846,600.0,1.0,185.20552528511507
-4.0,73.7,7.934866319390917,600.0,1.0,97.3445854191745
-4.0,73.7,4.4001167427832595,600.0,1.0,43.984087012249205
-4.0,73.7,-9.895852977649419,600.0,1.0,82.76257516218641
-4.0,73.7,-4.289248415371063,600.0,1.0,139.7676162000699
-4.0,73.7,0.3411480421021742,600.0,1.0,273.36194551903264
-4.0,73.7,8.63646122501776,600.0,1.0,194.9275381257205
-4.0,73.7,2.7904813120976737,600.0,1.0,153.89484911883008
-4.0,73.7,12.220269113457181,600.0,1.0,144.28708063495554
-4.0,73.7,4.583362180421779,600.0,1.0,94.39351029906578
-4.0,73.7,4.666484551411437,600.0,1.0,125.21062932442686
-4.0,73.7,-3.4516310962121333,600.0,1.0,178.83891182224744
-4.0,73.7,7.878709783320443,600.0,1.0,130.36459266104032
-4.0,73.7,6.9304135488439,600.0,1.0,265.37193545384264
-4.0,73.7,1.1634849918771262,600.0,1.0,154.8668211037093
-4.0,73.7,-1.7030551147186999,600.0,1.0,113.85455978775039
-4.0,73.7,7.248537493389886,600.0,1.0,164.07579808012855
-4.0,73.7,21.968025700507297,600.0,1.0,165.45693357992238
-4.0,73.7,3.282718372314819,600.0,1.0,181.79889869806482
-4.0,73.7,4.690987699896156,600.0,1.0,101.44616665614882
-4.0,73.7,-1.7749167703423692,600.0,1.0,212.36616402871977
-4.0,73.7,7.2498770810557955,600.0,1.0,156.92241007436778
-4.0,73.7,15.24375957330431,600.0,1.0,109.13389605591144
-4.0,73.7,-10.678173294321718,600.0,1.0,87.75603898008647
-4.0,73.7,-3.776291997073103,600.0,1.0,233.49046093242941
-4.0,73.7,-3.3085612931587147,600.0,1.0,213.48728564839348
-4.0,73.7,2.7594093320110304,600.0,1.0,170.9499641583244
-4.0,93.9,8.46440148703688,600.0,1.0,80.42479566037831
-4.0,93.9,0.5641875435168284,600.0,1.0,210.51888854227604
-4.0,93.9,7.793397431896357,600.0,1.0,81.69420738715344
-4.0,93.9,12.540800178823922,600.0,1.0,130.33269292551205
-4.0,93.9,1.4882663510644705,600.0,1.0,147.10396482534412
-4.0,93.9,-0.406346543967238,600.0,1.0,145.0425023792741
-4.0,93.9,-5.789152031671922,600.0,1.0,249.02449788725738
-4.0,93.9,-7.825565047972557,600.0,1.0,242.98715619814197
-4.0,93.9,2.329957107007523,600.0,1.0,184.70462592648295
-4.0,93.9,14.167903085982097,600.0,1.0,159.43023388140142
-4.0,93.9,16.22193524534244,600.0,1.0,85.25600463291023
-4.0,93.9,3.86727431252386,600.0,1.0,146.04787626756172
-4.0,93.9,-0.2372144630898423,600.0,1.0,145.0616973125731
-4.0,93.9,10.009281233958163,600.0,1.0,85.79542051990941
-4.0,93.9,-5.101660771813093,600.0,1.0,80.90843081491842
-4.0,93.9,13.091673845698143,600.0,1.0,226.9034778075237
-4.0,93.9,15.604108403905537,600.0,1.0,213.65083973055187
-4.0,93.9,-16.904212823999487,600.0,1.0,158.31729208489696
-4.0,93.9,1.5152661568410724,600.0,1.0,158.43114574353476
-4.0,93.9,-2.7374654979407724,600.0,1.0,125.40909864175457
-4.0,93.9,7.1955868017396885,600.0,1.0,153.53003451882742
-4.0,93.9,-11.235711641245334,600.0,1.0,173.86077998631563
-4.0,93.9,7.872993935809692,600.0,1.0,84.67256773504162
-4.0,93.9,6.513246603968537,600.0,1.0,129.7001746237318
-4.0,93.9,14.627215278353795,600.0,1.0,116.92631367817175
-4.0,93.9,-0.462540051880755,600.0,1.0,194.70757003463135
-4.0,93.9,5.156614749126013,600.0,1.0,160.49812040675334
-4.0,93.9,3.7400957764349974,600.0,1.0,129.29329528761536
-4.0,93.9,11.885196811372001,600.0,1.0,234.27086359131266
-4.0,93.9,-0.21494849650254944,600.0,1.0,220.48192830160937
-4.0,93.9,1.9447707807231147,600.0,1.0,140.09585767855611
-4.0,93.9,15.510268272558537,600.0,1.0,122.87600958991732
-4.0,93.9,10.028590740119668,600.0,1.0,162.7349403715013
-4.0,93.9,-4.036643822058941,600.0,1.0,123.24691889878484
-4.0,93.9,11.800377372726299,600.0,1.0,246.0542827999501
-4.0,93.9,6.58490114263439,600.0,1.0,239.601103691017
-4.0,93.9,12.814886836417042,600.0,1.0,187.87267394918575
-4.0,93.9,6.89598077482392,600.0,1.0,147.889892840921
-4.0,93.9,-3.6660338953529683,600.0,1.0,163.84287718545468
-4.0,93.9,-3.139536794210001,600.0,1.0,263.2368419143783
-4.0,93.9,17.26961559244669,600.0,1.0,171.6439922955136
-4.0,93.9,5.627945027443913,600.0,1.0,181.67558769851973
-4.0,93.9,-2.39920146233217,600.0,1.0,102.527409513756
-4.0,93.9,1.3453170349687542,600.0,1.0,200.9585395577408
-4.0,93.9,14.010464090118658,600.0,1.0,173.773706886725
-4.0,93.9,-3.3173948850321224,600.0,1.0,228.95586226428466
-4.0,93.9,12.166705867029673,600.0,1.0,152.7447411717585
-4.0,93.9,-0.8441412904304535,600.0,1.0,176.5952583948098
-4.0,93.9,12.216989897226957,600.0,1.0,149.8230910519169
-4.0,108.3,12.789833629626669,600.0,1.0,143.83177033738718
-4.0,108.3,9.17420585944351,600.0,1.0,122.33513174948106
-4.0,108.3,2.1574807559073736,600.0,1.0,188.02723027604944
-4.0,108.3,-2.351798824517046,600.0,1.0,244.8765971606717
-4.0,108.3,11.339507717521322,600.0,1.0,284.2354076886541
-4.0,108.3,14.273934021508182,600.0,1.0,152.17209727804772
-4.0,108.3,-16.275569313214735,600.0,1.0,172.91212345977593
-4.0,108.3,5.49883283806078,600.0,1.0,209.7714691457495
-4.0,108.3,2.465197476767862,600.0,1.0,149.55373709769816
-4.0,108.3,0.1746596228536692,600.0,1.0,229.59483075081857
-4.0,108.3,-5.169268655754269,600.0,1.0,165.3447289728431
